Sky of Swords,"Duncan, Dave",2/04-- 7,7
Present Tense,"Duncan, Dave",8/96-- 6.5,6.5
"Hunters Haunt, The","Duncan, Dave",1/96-- 6,6
"Hunter's Haunt, The","Duncan, Dave",10/95-- 6,6
Ill Met in the Arena,"Duncan, Dave",12/08-- 6,6
Coming of Wisdom,"Duncan, Dave",No,
"Third Eye, The","Duncan, Lois",9/99-- 8,8
"Private War, A","Duncan, Patrick Sheane",7/02-- 8.5,8.5
Courage Under Fire,"Duncan, Patrick Sheane",08/96-- 7,7
Sudden Exposure,"Dunlap, Susan",3/96-- 8.5,8.5
Pious Deception,"Dunlap, Susan",6/98-- 7.9,7.9
Cop Out,"Dunlap, Susan",9/97-- 7,7
Death and Taxes,"Dunlap, Susan",2/98-- 7,7
Diamond in the Buff,"Dunlap, Susan",6/98-- 7,7
Hungry Ghosts,"Dunlap, Susan",12/08-- 6,6
Payback,"Dunn, Alan",3/03-- 8.6,8.6
Rattle His Bones,"Dunn, Carola",7/00-- 7.5,7.5
Styz and Stones,"Dunn, Carola",8/99-- 7,7
To Davy Jones Below,"Dunn, Carola",6/01-- 7,7
Damsel in Distress,"Dunn, Carola",10/97-- 6,6
Murder on the Flying Scotsman,"Dunn, Carola",6/97-- 6,6
"Case of the Murdered Muckraker, The","Dunn, Carole",3/02-- 7.2,7.2
Days of Cain,"Dunn, J. R.",4/98-- 7,7
Ella Minnow Pea,"Dunn, Mark",12/01-- 7.2,7.2
Spycatcher,"Dunn, Matthew",11/11-- 8,8
Sentinel,"Dunn, Matthew",8/12-- 7,7
Sentinel,"Dunn, Matthew",8/12-- 7,7
Quicksilver,"Dunn, Mike",3/98-- 6.5,6.5
"Another City, Not My Own","Dunne, Dominick",11/97-- 7.5,7.5
Nothing Lost,"Dunne, John Gregory",5/04-- 7.5,7.5
"Sign of the Book, The","Dunning, John",4/05-- 9.5,9.5
"Bookman's Wake, The","Dunning, John",4/95-- 9,9
"Bookman's Promise, The","Dunning, John",5/04-- 8.2,8.2
Deadline,"Dunning, John",2/00-- 7.5,7.5
Two O'clock Eastern Wartime,"Dunning, John",12/00-- 7.4,7.4
Booked to Die,"Dunning, John",12/95-- 7,7
Daddy,"Durand, Loup",12/96-- 6,6
Acacia,"Durham, David Anthony",8/07-- 5,5
"Captains' Honor,Star Trek the Next Generation","Dvorkin, David & Daniel",no,
"Scar, The","Dyachenko, Sergey & Marina",6/12-- 7,7
"Scar, The","Dyachenko, Sergey & Marina",6/12-- 7,7
Play for a Kingdom,"Dyja, Thomas",7/97-- 7,7
"Feline Friendship, The","Dymmoch, Michael Allen",7/03-- 7.5,7.5
"Death of Blue Mountain Cat, The","Dymmoch, Michael Allen",7/96-- 7,7
"Cymry Ring, the","Dymmock, Michael Allen",5/06-- 8.9,8.9
"Night Rembers, The","Eagle, Kathleen",5/98-- 7.2,7.2
"Here and Now, The","Easterbrook, Gregg",12/02-- 7.1,7.1
Brotherhood of the Tomb,"Easterman, Daniel",12/96-- 9,9
Name of the Beast,"Easterman, Daniel",5/93-- 9,9
Night of the Apocolypse,"Easterman, Daniel",8/95-- 7,7
"Ninth Buddha, The","Easterman, Daniel",12/96-- 6,6
Archive 17,"Eastland, Sam",3/12-- 6.5,6.5
Archive 17,"Eastland, Sam",3/12-- 6.5,6.5
Lunar Park,"Easton, Bret",4/06-- 7.6,7.6
Body of a Crime,"Eberhardt, Michael C.",8/95-- 8,8
Against the Law,"Eberhardt, Michael C.",5/98-- 7.9,7.9
Witness for the Defense,"Eberhardt, Michael C.",5/99-- 7.2,7.2
Killing A Unicorn,"Eccles, Marjorie",5/05-- 6,6
"Species of Revenge, A","Eccles, Marjorie",8/98-- 6,6
"Sunset Touch, A","Eccles, Marjorie",2/02-- 6,6
Founcault's Pendulum,"Eco, Umberto",12/96-- 6,6
Younger Gods: Bk4 The Dreamers,"Edddings, David & Leigh",9/06-- 6,6
Domes of Fire  Bk1 The Tamuli,"Eddings, David",3/93-- 9,9
Shinning Ones Bk2 The Tamuli,"Eddings, David",9/93-- 9,9
Hidden City Bk#3 The Tamuli,"Eddings, David",9/94-- 8,8
High Hunt,"Eddings, David",11/97-- 7,7
Castle of Wizardry Bk4 Belgeriad,"Eddings, David",yes,
Demon Lord of Karanda Bk3 Mallorean,"Eddings, David",Yes,
Diamond Throne:1 of the Elenium,"Eddings, David",Yes,
Enchanters End Game Bk5 Belgariad,"Eddings, David",yes,
Guardians of the West Malloreon,"Eddings, David",yes,
King of Murgos BkII Millineum,"Eddings, David",Yes,
Loser,"Eddings, David",no,
Magicians's Gambit Bk3 Belgeriad,"Eddings, David",yes,
Pawn of Prophecy Bk1 Belgeriad,"Eddings, David",yes,
Queen of Sorcery Bk2 Belgeriad,"Eddings, David",yes,
Ruby Knight:2 of the Elenium,"Eddings, David",Yes,
Sapphire Rose:3 of the Elenium,"Eddings, David",Yes,
Seeress of Kell:5 of the Malloreon,"Eddings, David",yes,
Sorceress of Darshiva:4 of the Malloreon,"Eddings, David",yes,
Regina's Song,"Eddings, David & Leigh",7/02-- 9,9
"Treasured One, The Bk 2 The Dreamers","Eddings, David & Leigh",10/04-- 8.4,8.4
Polgara the Sorceress,"Eddings, David & Leigh",10/97-- 8,8
Crystal Gorge: Bk 3 The Dreamers,"Eddings, David & Leigh",8/05-- 7.9,7.9
"Elder Gods, The Bk 1The Dreamers","Eddings, David & Leigh",10/03-- 7.2,7.2
"Redemption of Althalus, The","Eddings, David & leigh",12/00-- 7,7
Belgarath the Sorcerer,"Eddings, David & Leigh ",9/95-- 8,8
Flint,"Eddy, Paul",9/00-- 7.9,7.9
Flint's Law,"Eddy, Paul",8/02-- 7.2,7.2
Eat Drink and Be Merry,"Edell, Dean",2/04-- 8,8
"Life, Liberty and the Pursuit of Happiness","Edell, Dean & Mellissa Houtte",9/04-- 8,8
Where Trouble Sleeps,"Edgerton, Clyde",9/97-- 7,7
Fallen Masters,"Edward, John",10/12-- 6,6
Fallen Masters,"Edward, John",10/12-- 6,6
Eye of Destruction,"Edwards, Martin",11/98-- 7.1,7.1
"Zork Chronicles, The","Effinger, George Alec",4/99-- 7.4,7.4
The Exile Kiss,"Effinger, George Alec",7/94-- 7,7
Look at Me,"Egan, Jennifer",1/02-- 7.1,7.1
One Man Running,"Egelton, Clive",4/02-- 7.4,7.4
Assassination Day,"Egleton, Clive",10/04-- 7.9,7.9
"Honey Trap, The","Egleton, Clive",3/01-- 7.5,7.5
"Loner, The","Egleton, Clive",9/06-- 7.2,7.2
"Renegades, The","Egleton, Clive",4/06-- 7.1,7.1
Blood Money,"Egleton, Clive",7/98-- 7,7
"Spy's Ransom, A","Egleton, Clive",10/04-- 7,7
Warning Shot,"Egleton, Clive",7/97-- 7,7
"Last Refuge, The","Egleton, Clive",4/06-- 6.5,6.5
Dead Reckoning,"Egleton, Clive",10/99-- 6,6
Death Throes,"Egleton, Clive",4/95-- 6,6
Death Throes,"Egleton, Clive",7/95-- 6,6
"Lethal Involvement, A","Egleton, Clive",4/96-- 6,6
Cold Burn,"Ehrman, Kit",3/05-- 8.2,8.2
"Fourth Horseman, The","Eickhoff, Randy Lee",5/98-- 7.8,7.8
One Bad Thing,"Eidson, Bill",11/00-- 9.4,9.4
"Mayday, The","Eidson, Bill",3/05-- 9.2,9.2
"Repo, The","Eidson, Bill",12/03-- 9.2,9.2
Dangerous Waters,"Eidson, Bill",4/97-- 9,9
"Guardian, The","Eidson, Bill",3/97-- 8.5,8.5
"Little Brother, The","Eidson, Bill",3/97-- 7,7
All God's Children,"Eidson, Thomas",10/97-- 6.5,6.5
Hard Rain,"Eisler, Barry",12/03-- 9.2,9.2
"Detachment, The","Eisler, Barry",2/12-- 8.8,8.8
Rain Storm,"Eisler, Barry",9/04-- 8,8
Rain Fall,"Eisler, Barry",8/02-- 7.2,7.2
Killing Rain,"Eisler, Barry",2/06-- 7,7
Blackwater,"Ekman,Kerstin",2/96-- 6,6
Fallen Angel,"Eldwood, Roger",9/97-- 7,7
Angelwalk,"Eldwood, Roger",9/97-- 6.5,6.5
Darien Gaurdian Angel of Jesus,"Eldwood, Roger",3/95-- 6.5,6.5
Steadfast Gaurdian Angel,"Eldwood, Roger",9/97-- 6.5,6.5
"Floating Life, A","Elegant, Simon",1/98-- 7.7,7.7
Boswell,"Elkin, Stanley",8/99-- 7.3,7.3
Unnatural Selection,"Elkins, Aaron",9/06-- 8.4,8.4
Good Blood,"Elkins, Aaron",4/04-- 8,8
Little Tiny Teeth,"Elkins, Aaron",9/07-- 8,8
Twenty Blue Devils,"Elkins, Aaron",8/97-- 8,8
Loot,"Elkins, Aaron",2/99-- 7.8,7.8
Old Scores,"Elkins, Aaron",9/97-- 7.5,7.5
Dead Man's Heart,"Elkins, Aaron",8/97-- 6.5,6.5
A Glancing Light,"Elkins, Aaron",8/97-- 6,6
Make No Bones,"Elkins, Aaron",2/98-- 6,6
Dying on the Vine,"Elkins, Aaron",1/13-- 6,6
"Hook, Line and Murder","Elkjer, Thom",12/97-- 9,9
"Network, The","Elliot, Jason",11/10-- 7,7
Spirit Gate,"Elliot, Kate",2/07-- 7.4,7.4
Shadow Gate,"Elliot, Kate",5/08-- 6,6
"Cold, Cold Heart","Elliott, James",8/94-- 9,9
Nowhere to Hide,"Elliott, James",6/97-- 8.5,8.5
Jaran,"Elliott, Kate",8/93-- 8.5,8.5
An Earthly Crown Bk1 Sword of Heaven,"Elliott, Kate",5/93-- 8,8
His Conquering Sword Bk2 Sword of Heaven,"Elliott, Kate",7/93-- 6,6
"Hidden Man, The","Ellis, David",1/10-- 10,10
Breach of Trust,"Ellis, David",4/11-- 9,9
Line of Vision,"Ellis, David",3/01-- 8.8,8.8
In the Company of Liars,"Ellis, David",5/05-- 8.2,8.2
Jury of One,"Ellis, David",5/04-- 8.2,8.2
Life Sentence,"Ellis, David",3/03-- 8,8
"Wrong Man, The","Ellis, David",9/12-- 7,7
"Wrong Man, The","Ellis, David",9/12-- 7,7
Nightlife,"Ellis, Jack",8/96-- 8.5,8.5
Second Time Around,"Ellis, Julie",9/98-- 7.6,7.6
"New Day Dawning, A","Ellis, Julie",10/06-- 7,7
"Lost Witness, The","Ellis, Robert",4/09-- 9,9
City of Fire,"Ellis, Robert",7/07-- 7.9,7.9
Access to Power,"Ellis, Robert",9/01-- 7.2,7.2
"Wages of Sins, The","Ellis, Tim",4/12-- 8.4,8.4
Crime Wave,"Ellroy, James",5/99-- 7.4,7.4
"Cold Six Thousand, The","Ellroy, James",6/01-- 7.2,7.2
American Tabloid,"Ellroy, James",3/95-- 7,7
Delusion,"Elm, Joanna",2/98-- 7.9,7.9
Blast from the Past,"Elton, Ben",9/99-- 7.8,7.8
Inconceivable,"Elton, Ben",11/00-- 7.3,7.3
Pop Corn,"Elton, Ben",11/97-- 7,7
Meltdown,"Elton, Ben",9/11-- 6,6
"Here, Kitty, Kitty","Elze, Winifred",11/97-- 7.5,7.5
Vertical Burn,"Emerson, Earl",6/02-- 9,9
Deception Pass,"Emerson, Earl",10/97-- 8.5,8.5
Pyro,"Emerson, Earl",8/04-- 7.9,7.9
Into the Inferno,"Emerson, Earl",3/03-- 7.6,7.6
Dead Horse Paint Company,"Emerson, Earl",8/97-- 7.5,7.5
Fire Trap,"Emerson, Earl",5/06-- 7.4,7.4
Deviant Behavior,"Emerson, Earl ",2/98-- 8.2,8.2
Face Down Among the Winchester Geese,"Emerson, Kathy Lee",8/99-- 6,6
Face Down Under the Wych Elm,"Emerson, Kathy Lynn",4/01-- 7.4,7.4
Face Down Upon an Herbal,"Emerson, Kathy Lynn",6/98-- 6.8,6.8
Magic the Gathering: Final Sacrifice,"Emery, Clayton",4/99-- 7,7
Magic the Gathering: Whispering Woods,"Emery, Clayton",4/99-- 7,7
"First Cut, The","Emley, Diane",10/06-- 7.6,7.6
"Deepest Cut, The","Emley, Dianne",4/09-- 7.5,7.5
Children of the Stars,"Engdahl, Sylvia",7/00-- 7,7
"Star Shall Abide, The","Engdahl, Sylvia",7/00-- 7,7
Beyond theTomorrow Mountains,"Engdahl, Sylvia",7/00-- 6,6
"Doors of the Universe, The","Engdahl, Sylvia",7/00-- 6,6
Murder in Montparnasse,"Engel, Howard",10/99-- 6.5,6.5
There Was an Old Woman,"Engel, Howard",9/00-- 6.5,6.5
Peace Like a River,"Enger, Leif",11/01-- 7.8,7.8
Big City Eyes,"Ephron, Delia",5/00-- 6,6
Delusion,"Ephron, G. H.",1/03-- 8.4,8.4
Addiction,"Ephron, G. H.",9/01-- 7.9,7.9
Guilt,"Ephron, G. H.",3/05-- 7.5,7.5
Amnesia,"Ephron, G. H.",1/03-- 7,7
Obsessed,"Ephron, G. H.",7/04-- 7,7
Never Tell A Lie,"Ephron, Hallie",6/09-- 8,8
"Kind One, The","Epperson, Tom",3/08-- 8.3,8.3
"Persistence of Memory, The","Eprile, Tony",12/04-- 6,6
"Last Report on Miracles at Little No Horse, The","Erdich, Louise",7/01-- 7.5,7.5
"Set-Up, The","Erdman, Paul",4/97-- 8,8
"Masters Butcher Singing Club, The","Erdrich, Louise",3/03-- 7.2,7.2
"Antelope Wife, The","Erdrich, Louise",3/98-- 6,6
Alone At Night,"Erickson, K. J.",9/04-- 8.1,8.1
"Last Witness, The","Erickson, K. J.",4/04-- 7.7,7.7
Third Person Singular,"Erickson, K. J.",3/01-- 6,6
"Ripple Effect, The","Erickson, Lynn",12/99-- 7.9,7.9
Toll the Hounds,"Erickson, Steven",1/09-- 6,6
Germline,"Erlick, Nelson",2/04-- 7.5,7.5
Toss,"Esiason, Boomer & Lowell Caulfield",10/98-- 7.9,7.9
Tracked in the Whites,"Eslick, Tom",11/97-- 7.5,7.5
"Law of Love, The","Esquievel, Laura",9/96-- 7,7
Whirlpool,"Estabrook, Barry",12/95-- 7.5,7.5
Master Wolf Greyhawk Adventures,"Estes, Rose",2/94-- 8,8
"Witchfinder, The","Estleman, Loren D.",5/98-- 8,8
"Something Borrowed, Something Black","Estleman, Loren D.",5/02-- 7.8,7.8
Gas City,"Estleman, Loren D.",5/08-- 7.6,7.6
Never Street,"Estleman, Loren D.",4/97-- 7.5,7.5
Simnister Heights,"Estleman, Loren D.",3/02-- 7.5,7.5
Poison Blonde,"Estleman, Loren D.",4/03-- 7.4,7.4
"Black Powder, White Smoke","Estleman, Loren D.",9/02-- 7.2,7.2
"Master Executioner, The","Estleman, Loren D.",6/01-- 7.1,7.1
Journey of the Dead,"Estleman, Loren D.",5/98-- 7,7
"Smile of the Face of the Tiger, A","Estleman, Loren D.",8/00-- 7,7
"Hours of the Virgin, The","Estleman, Loren D.",8/99-- 6.5,6.5
Billy Gashade,"Estleman, Loren D.",5/97-- 6,6
Billy Gashade,"Estleman, Loren D.",5/97-- 6,6
Retro,"Estleman, Loren D.",7/04-- 6,6
"Rocky Mountain Moving Picture Association, The","Estleman, Loren D.",3/99-- 6,6
Jitterbug,"Estlemen, Loren D.",12/98-- 7,7
Middlesex,"Eugenides, Jeffrey",6/03-- 7.2,7.2
Claw,"Eulo, Ken & Joe Mauck",8/94-- 6,6
Hot Six,"Evanovich, Janet",7/00-- 9.5,9.5
Hard Eight,"Evanovich, Janet",6/02-- 9.4,9.4
High Five,"Evanovich, Janet",7/99-- 9.3,9.3
Four to Score,"Evanovich, Janet",8/98-- 9,9
Seven Up,"Evanovich, Janet",7/01-- 9,9
Three to Get Deadly,"Evanovich, Janet",6/97-- 9,9
Twelve Sharp,"Evanovich, Janet",6/06-- 9,9
Eleven On Top,"Evanovich, Janet",8/05-- 8.5,8.5
Fearless Fourteen,"Evanovich, Janet",7/08-- 8.5,8.5
One for the Money,"Evanovich, Janet",1/95-- 8.5,8.5
Metro Girl,"Evanovich, Janet",2/05-- 8.2,8.2
Plum Lovin',"Evanovich, Janet",1/07-- 8,8
Plum Lucky,"Evanovich, Janet",1/08-- 8,8
Plum Spooky,"Evanovich, Janet",2/09-- 8,8
To the Nines,"Evanovich, Janet",9/03-- 8,8
Visions of Sugar Plums,"Evanovich, Janet",11/02-- 8,8
Naughty Neighbor,"Evanovich, Janet",6/08-- 7.8,7.8
Two for the Dough,"Evanovich, Janet",2/96-- 7.5,7.5
Full House,"Evanovich, Janet",9/02-- 7,7
Ten Big Ones,"Evanovich, Janet  ",7/04-- 8.5,8.5
Full Blast,"Evanovich, Janet & Charlotte Hughes",5/04-- 7.2,7.2
Darkness Forged In Fire,"Evans, Chris",9/08-- 7,7
Down Among the Dead Men,"Evans, Geraldine",1/95-- 6.5,6.5
"White Devil, The","Evans, Justin",9/11-- 9,9
Sick As A Parrot,"Evans, Liz",1/05-- 7.8,7.8
Cue the Easter Bunny,"Evans, Liz",9/06-- 7.2,7.2
"Loop, The","Evans, Nicholas",3/99-- 7.6,7.6
"Smoke Jumper, The","Evans, Nicholas",11/01-- 7.4,7.4
Blown to Bits,"Evans, Philip & Thomas S. Wurster",5/00-- 7,7
"Christmas Box, The","Evans, Richard Paul",12/95-- 9,9
"Story of Scorpions, A","Everett, Gabriel",6/97-- 6.5,6.5
Killing Paparazzi,"Eversz, Robert M.",2/02-- 8.2,8.2
Shooting Elvis,"Eversz, Robert M..",5/96-- 8,8
Home Court Advantage,"Ewing, Rita & Crystal McCrary",10/98-- 7.9,7.9
"Crimson Petal and the White, The","Faber, Michael",12/02-- 7.5,7.5
Under the Skin,"Faber, Michael",8/00-- 7,7
Wyrm,"Fabi, Mark",6/97-- 6,6
Fragment,"Fahy, Warren",10/09-- 8.5,8.5
Silent Mercy,"Fairstein, Libda",11/11-- 7,7
Bad Blood,"Fairstein, Linda",2/07-- 8.8,8.8
Death Dance,"Fairstein, Linda",3/06-- 8,8
Final Jeopardy,"Fairstein, Linda",6/96-- 8,8
Cold Hit,"Fairstein, Linda",11/99-- 7.8,7.8
"Bone Vault, The","Fairstein, Linda",2/03-- 7.6,7.6
"Dead House, The","Fairstein, Linda",10/01-- 7.5,7.5
Entombed,"Fairstein, Linda",3/05-- 7.5,7.5
Likely to Die,"Fairstein, Linda",7/97-- 7.5,7.5
"Kills, The","Fairstein, Linda",2/04-- 7,7
Night Watch,"Fairstein, Linda",1/13-- 7,7
"Beggar's Throne, The","Falconieri, David",8/00-- 7,7
"Desert Waits, The","Falk, Margaret",1/00-- 6,6
Warlord,"Fallon, Jennifer",11/07-- 7.2,7.2
"Trophy Exchange, The","Fanning, Diane",9/08-- 8,8
Perfect Sax,"Farmer, Jerrilyn",5/04-- 7.5,7.5
Mumbo Gumbo,"Farmer, Jerrilyn",4/03-- 7.1,7.1
More Than Fire,"Farmer, Philip Jose",11/93-- 8,8
Nothing Burns in Hell,"Farmer, Philip Jose",7/98-- 7.5,7.5
Dayworld Breakup,"Farmer, Philip Jose",No,
Dayworld Rebel,"Farmer, Philip Jose",No,
Gods of the Riverworld,"Farmer, Philip Jose",Yes,
Red Orc's Rage,"Farmer, Philip Jose",No,
World of Tiers,"Farmer, Philip Jose",Yes,
"President's Vampire, The","Farnsworth, Christopher",9/12-- 8,8
"Red, White and Blood","Farnsworth, Christopher",8/12-- 8,8
"President's Vampire, The","Farnsworth, Christopher",9/12-- 8,8
"Red, White and Blood","Farnsworth, Christopher",8/12-- 8,8
Blood Oath,"Farnsworth, Christopher",11/10-- 7.8,7.8
Shadow Wars,"Farnsworth, Clyde",3/98-- 7.9,7.9
Dragonfly,"Farris, John",11/98-- 9,9
Sacrifice,"Farris, John",7/95-- 8.5,8.5
Son of the Endless Night,"Farris, John",8/98-- 7.6,7.6
Wildwood,"Farris, John",1/97-- 7.5,7.5
"Fury and the Terror, The","Farris, John",7/02-- 7.2,7.2
Phantom Nights,"Farris, John",6/05-- 7.1,7.1
Catacombs,"Farris, John",8/98-- 7,7
Fiends,"Farris, John",1/97-- 7,7
"Univited, The","Farris, John",8/98-- 7,7
Solar Eclipse,"Farris, John ",11/03-- 7.4,7.4
Anonymous,"Farris, Michael",9/97-- 7,7
Last Call For The Living,"Farris, Peter",6/12-- 7.9,7.9
City of Ice,"Farrow, John",7/00-- 7.5,7.5
Greenwich,"Fast, Howard",5/00-- 7.8,7.8
Moses,"Fast, Howard",5/00-- 7.8,7.8
Redemption,"Fast, Howard",6/99-- 7.8,7.8
Holding Out,"Faulk, Anne O.",3/98-- 8,8
Charlotte Gray,"Faulks, Sebastian",5/99-- 6,6
When She Was Bad,"Faust, Ron",5/95-- 8.5,8.5
In the Forest of the Night,"Faust, Ron",6/95-- 8,8
Split Image,"Faust, Ron",8/97-- 8,8
Sea of Bones,"Faust, Ron",1/05-- 7.8,7.8
Fugitive Moon,"Faust, Ron",4/95-- 7.5,7.5
Dark Slayer,"Feehan, Christine",12/09-- 8.5,8.5
Mind Game,"Feehan, Christine",11/04-- 8.5,8.5
Dark Destiny,"Feehan, Christine",12/04-- 7.9,7.9
Shadow Game,"Feehan, Christine",12/04-- 7.9,7.9
Ocean's of Fire,"Feehan, Christine",8/05-- 7.8,7.8
Dark Prince,"Feehan, Christine",4/05-- 7.5,7.5
Dark Storm,"Feehan, Christine",11/12-- 7.5,7.5
Dark Fire,"Feehan, Christine",2/05-- 7.2,7.2
Dark Melody,"Feehan, Christine",11/04-- 7.2,7.2
Dark Descent,"Feehan, Christine",4/05-- 7,7
"Scarlet Curse, The","Feehan, Christine",12/04-- 6,6
Winter Games,"Feinstein, John",12/95-- 9,9
Fisherman's Hope,"Feintuch, David",4/96-- 6,6
"Kingdom Besieged, A","Feist, Raymond E",6/11-- 7,7
Shadow of a Dark Queen Vol 1 Serpentwar Saga,"Feist, Raymond E.",8/94-- 9,9
Exile's Return Bk3 Conclave of Shadows,"Feist, Raymond E.",4/05-- 8.5,8.5
Talon of the Siver Hawk,"Feist, Raymond E.",4/03-- 8.2,8.2
Silverthorn,"Feist, Raymond E.",1/91-- 8,8
Kondor the Betrayal Bk1 Rift War Legacy,"Feist, Raymond E.",11/99-- 7.8,7.8
Krondor: Tear of the Gods Bk3 Riftwar Legacy,"Feist, Raymond E.",4/01-- 7.8,7.8
At The Gates Of Darkness,"Feist, Raymond E.",4/10-- 7.5,7.5
Darkness At Sethanon,"Feist, Raymond E.",93-- 7.5,7.5
Shards of a Broken Crown Bk4 Serpent War Saga,"Feist, Raymond E.",4/98-- 7.5,7.5
Rides A Dread Legion,"Feist, Raymond E.",7/09-- 7.4,7.4
Faerie Tale,"Feist, Raymond E.",9/97-- 7,7
Kondor the Assassins: Bk2 Rift War Legacy,"Feist, Raymond E.",12/99-- 7,7
Rage of a Demon King,"Feist, Raymond E.",4/97-- 7,7
Rise of a Merchant Prince Vol2 Serpentwar Saga,"Feist, Raymond E.",12/95-- 7,7
Wrath of a Mad God,"Feist, Raymond E.",5/08-- 7,7
"Kings Buccaneer, The","Feist, Raymond E.",1/96-- 6,6
Magician Master,"Feist, Raymond E.",1/96-- 6,6
Prince of the Blood,"Feist, Raymond E.",No,
Servant of the Empire,"Feist, Raymond E. & Janny Wurts",Yes,
Rearview Mirror,"Feldman, Ellen",1/96-- 6,6
Too Close for Comfort,"Feldman, Ellen",11/94-- 6,6
No Deadly Drug,"Ferguson, Tom & Joe Graedon",6/97-- 8,8
"Piper's Sons, The","Fergusson, Chandler Bruce",8/99-- 7.8,7.8
Challenger's Hope,"Ferntuch, David",4/96-- 6,6
"Book of Joby, The","Ferrari, Mark J.",2/08-- 9,9
Kingdom of Strangers,"Ferraris, Zoe",7/12-- 7.6,7.6
Kingdom of Strangers,"Ferraris, Zoe",7/12-- 7.6,7.6
Worse Than Death,"Ferrenz, Barbara J.",11/03-- 7,7
Worse Than Death,"Ferrenz, Barbara J.",10/03-- 6.5,6.5
Cheshire Moon,"Ferrigno, Robert",5/93-- 9,9
Heart of the Assassin,"Ferrigno, Robert",9/09-- 8.3,8.3
Dead Silent,"Ferrigno, Robert",11/98-- 8.1,8.1
Horse Lattitudes,"Ferrigno, Robert",5/99-- 8,8
Dead Man's Dance,"Ferrigno, Robert",11/98-- 7.9,7.9
Heart Breaker,"Ferrigno, Robert",5/99-- 7.5,7.5
"Wake-Up, The","Ferrigno, Robert",9/04-- 7.2,7.2
Then We Came to the End,"Ferris, Joshua",8/07-- 7.5,7.5
"Small Bout of Great Sorrows, The","Fesperman, Dan",11/03-- 7.2,7.2
"Warlord's Son, the","Fesperman, Dan",1/05-- 7.1,7.1
"Amateur Spy, The","Fesperman, Dan",4/08-- 7,7
"Prisoner of Guantanamo, the","Festerman, Dan",7/06-- 5,5
"Well of Lost Plots, The","Fforde, Jasper",5/04-- 7.6,7.6
Lost In a Good Book,"Fforde, Jasper",6/03-- 7.5,7.5
"Eyre Affair, The","Fforde, Jasper",5/02-- 6,6
Life Skills,"Fforde, Katie",6/00-- 7,7
Nectar,"Fickett, Davis C.",6/02-- 7.7,7.7
Shadow Creek,"Fielding, Joy",1/13-- 9,9
Puppet,"Fielding, Joy",1/05-- 8.7,8.7
Mad River Road,"Fielding, Joy",1/06-- 8.5,8.5
"Wild Zone, The","Fielding, Joy",3/10-- 8.5,8.5
Don't Cry Now,"Fielding, Joy",8/95-- 8,8
Missing Pieces,"Fielding, Joy",7/97-- 8,8
Whispers and Lies,"Fielding, Joy",8/02-- 8,8
Heartstopper,"Fielding, Joy",4/07-- 7.8,7.8
Charley's Web,"Fielding, Joy",5/08-- 7.2,7.2
Still Life,"Fielding, Joy",5/09-- 7,7
Tell Me No Secrets,"Fielding, Joy",11/97-- 6.5,6.5
Crossing Brooklyn Ferry,"Fields, Jennie",11/97-- 8,8
Killer Stuff,"Fiffer, Sharon",9/01-- 7.8,7.8
Dead Guy's Stuff,"Fiffer, Sharon",11/02-- 7,7
Blind Ambition,"Files, Lolita",10/00-- 7.4,7.4
F2F,"Finch, Phillip",5/96-- 8,8
Paradice Junction,"Finch, Phillip",2/96-- 7,7
Vanished,"Finder, Joseph",11/09-- 10,10
Buried Secrets,"Finder, Joseph",6/11-- 9.5,9.5
Killer Instinct,"Finder, Joseph",6/06-- 9.4,9.4
Company Man,"Finder, Joseph",6/05-- 9,9
Paranoia,"Finder, Joseph",2/04-- 9,9
"Zero Hour, the","Finder, Joseph",4/96-- 9,9
High Crimes,"Finder, Joseph",2/98-- 8.4,8.5
From Time to Time,"Finney, Jack",6/95-- 6.5,6.5
An Eye For Murder,"Fischer, Libby",3/03-- 7.4,7.4
"Broker, The","Fisher, Darryl R.",11/96-- 9.5,9.5
Side Effects,"Fisher, Nancy",8/95-- 7,7
"Collector Collector, The","Fisher, Tibor",9/97-- 6,6
White Oleander,"Fitch, Janet",8/99-- 7.7,7.7
"Gate of Angels, The","Fitzgerald, Penelope",5/98-- 6.5,6.5
"Blue Flower, The","Fitzgerald, Penelope",5/98-- 6,6
Fender Bender,"Fitzhugh, Bill",11/01-- 6,6
What's a Girl Worth?,"Fitzpatrick, Christiana",10/02-- 6,6
Jackpot!,"Fixx, James",no,
"Welcome to the World, Baby Girl!","Flagg, Fannie",11/98-- 7.1,7.1
Four To Midnight,"Flander, Scott",11/03-- 7.9,7.9
Sons of the City,"Flander, Scott",7/99-- 7.5,7.5
Kilo Option,"Flannery, Sean",2/97-- 7.5,7.5
Achilles Heel,"Flannery, Sean",9/98-- 7.3,7.3
Winner Take All,"Flannery, Sean",6/94-- 7,7
Last Mountain,"Fleet, Robert C.",8/94-- 5,5
A Semi-Private Doom,"Fleigel, Richard",4/99-- 6.5,6.5
Dream of the Walled City,"Fleischman, Lisa Henry",10/00-- 7,7
In the Bleak Winter,"Fleming, Julia Spencer",5/02-- 7.4,7.4
Out of the Deep I Cry,"Fleming, Julia Spencer",6/04-- 7.3,7.3
Hours of Gladness,"Fleming, Thomas",4/00-- 7.1,7.1
Cromm,"Flint, Kenneth C.",4/99-- 7,7
Bag Men,"Flood, John",2/97-- 7,7
Playing God,"Flora, Kate",2/07-- 9,9
